Prefix,Course Title,Section,Class Number,Days & Times,Bldg & Room
ME,216 Integrated CAD Design,02,05158,"TU,TH13.30-16.20",SLOA 249
ME,216 Integrated CAD Design,03,05159,"TU,TH10.35-13.25",SLOA 249
ME,306 Thermal and Fluids Laboratory,01 Lab,07636,TU14.55-17.45,ETRL 226
ME,306 Thermal and Fluids Laboratory,02 Lab,07637,TH7.45-10.35,ETRL 226
ME,306 Thermal and Fluids Laboratory,03 Lab,07638,TH10.35-13.25,ETRL 226
ME,306 Thermal and Fluids Laboratory,04 Lab,07639,TH14.55-17.45,ETRL 226
ME,311 Manufacturing Processes Laboratory,01,05170,TU7.45-10.35,ETRL 25
ME,311 Manufacturing Processes Laboratory,02,05171,W15.10-18,ETRL 25
ME,311 Manufacturing Processes Laboratory,03,05172,TH7.45-10.35,ETRL 25
ME,311 Manufacturing Processes Laboratory,04,09443,TU14.10-17,ETRL 25
ME,312 Manufacturing Engineering,01 Lab,15975,TU7.45-10.35,ETRL 25
ME,312 Manufacturing Engineering,02 Lab,16058,W15.10-18,ETRL 25
ME,312 Manufacturing Engineering,03 Lab,16059,TH7.45-10.35,ETRL 25
ME,312 Manufacturing Engineering,04 Lab,16060,TU14.10-17,ETRL 25
ME,313 Engineering Analysis,01 Lab,04618,TU16.20-19.10,SLOA 249
ME,313 Engineering Analysis,02 Lab,04617,W16.20-19.10,SLOA 249
ME,313 Engineering Analysis,03 Lab,04619,TH16.20-19.10,SLOA 249
ME,401 Mechatronics,01 Lab,05175,TU10.35-13.25,EME 152
ME,401 Mechatronics,02 Lab,05176,W15.10-18,EME 152
ME,401 Mechatronics,03 Lab,05177,TH10.35-13.25,EME 152
ME,401 Mechatronics,04 Lab,07962,F11.10-14,EME 152
ME,405 Thermal Systems Design,01,07640,"M,W,F16.10-17",EME 154
ME,405 Thermal Systems Design,02,09575,"M,W,F9.10-10",EME 154
ME,406 [M] Experimental Design,01,05178,ARRGT,ARR ARR
ME,406 [M] Experimental Design,02,07743,ARRGT,ARR ARR
ME,406 [M] Experimental Design,01 Lab,05179,"TU,TH7.45-10.25",ETRL 1
ME,406 [M] Experimental Design,02 Lab,05180,"TU,TH13.30-16.20",ETRL 1
ME,415 [M] Engineering Design,01,08644,"M,W,F14.10-15",EME 154
ME,415 [M] Engineering Design,02,07948,"M,W,F13.10-14",EME 154
ME,416 [CAPS] Mechanical Systems Design,01 Lab,05184,"TU,TH7.45-10.25",EME 154
ME,416 [CAPS] Mechanical Systems Design,02 Lab,05183,"TU,TH13.30-16.20",EME 154
ME,475 Manufacturing Enterprise Systems -- Automation and Product Realization,01,05188,"M,W9.10-10",""
ME,475 Manufacturing Enterprise Systems -- Automation and Product Realization,01 Lab,05189,TU10.35-13.25,ETRL 25
ME,475 Manufacturing Enterprise Systems -- Automation and Product Realization,02 Lab,07967,TH10.35-13.25,ETRL 25
ME,475 Manufacturing Enterprise Systems -- Automation and Product Realization,03 Lab,08827,F9.10-12,ETRL 25
ME,481 Control Systems,01,12045,"M,W,F14.10-15",""
ME,483 Topics in Mechanical Engineering,01,16033,"M,W,F14.10-15",WEBS 16
ME,488 Professional Practice Coop/Internship I,01,08034,ARRGT,ARR ARR
ME,499 Special Problems,01,05190,ARRGT,ARR ARR
ME,501 Continuum Mechanics,01,12044,"TU,TH9.10-10.25",""
ME,521 Fundamentals of Fluids I,01,08968,"M,W,F9.10-10",SPRK 335
ME,579 Advanced Topics in Mechanical Engineering,01,08607,"M,W,F14.10-15",""
ME,598 Seminar,01,05194,TH11.10-12,ETRL 101
ME,"700 Master's Research, Thesis, and/or Examination",01,05196,ARRGT,ARR ARR
ME,701 Master's Independent Capstone Project and /or Examination,01,13140,ARRGT,ARR ARR
ME,"702 Master's Special Problems, Directed Study, and/or Examination",01,05197,ARRGT,ARR ARR
ME,"800 Doctoral Research, Dissertation, and/or Examination",01,05198,ARRGT,ARR ARR
MGMT,301 Principles of Management and Organization,04,08712,ARRGT,ARR ARR
MGMT,401 Leading People and Organizations,01,05815,"TU,TH14.55-16.10",CUE 419
MGMT,401 Leading People and Organizations,02,08734,ARRGT,ARR ARR
MGMT,450 Personnel and Human Resources Management,01,05816,"TU,TH10.35-11.50",""
MGMT,450 Personnel and Human Resources Management,02,05817,"TU,TH13.30-14.45",CARP 101
MGMT,455 Recruiting and Hiring Human Capital,01,09508,"M,W,F9.10-10",CUE 202
MGMT,456 [M] Evaluating and Rewarding Employees,01,08371,"M,W,F11.10-12",CUE 202
MGMT,483 [M] Management of Innovation and Change,01,07969,"TU,TH13.30-14.45",CUE 202
MGMT,485 [M] Negotiation Skills,01,08492,"M,W,F13.10-14",TODD 303
MGMT,487 Business Ethics and Corporate Responsibility,01,04493,"TU,TH10.35-11.50",TODD 303
MGMT,487 Business Ethics and Corporate Responsibility,02,09851,"TU,TH12.05-13.20",TODD 411
MGMT,491 [CAPS] Strategic Management,01,05818,"M,W,F9.10-10",TODD 311
MGMT,491 [CAPS] Strategic Management,02,05819,"M,W,F10.10-11",TODD 303
MGMT,491 [CAPS] Strategic Management,05,05822,"TU,TH9.10-10.25",TODD 230
MGMT,491 [CAPS] Strategic Management,07,08992,"TU,TH10.35-11.50",WLSH 13
MGMT,496 Seminar,01,09380,ARRGT,ARR ARR
MGMT,498 Internship,01,05824,ARRGT,ARR ARR
MGMT,499 Special Problems,01,07972,ARRGT,ARR ARR
MGMT,584 Seminar in Entrepreneurship,01,08145,ARRGT,ARR ARR
MGMT,600 Special Projects or Independent Study,01,05825,ARRGT,ARR ARR
MGMT,"800 Doctoral Research, Dissertation, and/or Examination",01,05826,ARRGT,ARR ARR
MGTOP,215 Business Statistics,01,05448,"M,W,F9.10-10",""
MGTOP,215 Business Statistics,01 Lab,05451,TU17-18.50,TODD 330
MGTOP,215 Business Statistics,02 Lab,05452,TU19-20.50,TODD 330
MGTOP,215 Business Statistics,03 Lab,05453,TH15-16.50,TODD 330
MGTOP,215 Business Statistics,04 Lab,05454,TU15-16.50,TODD 330
MGTOP,215 Business Statistics,05 Lab,05455,W17-18.50,TODD 330
MGTOP,215 Business Statistics,06 Lab,05456,TH19-20.50,TODD 330
MGTOP,215 Business Statistics,07 Lab,05457,W15.10-17,TODD 330
MGTOP,215 Business Statistics,08 Lab,05458,TH17-18.50,TODD 330
MGTOP,215 Business Statistics,09 Lab,05459,W19-20.50,TODD 330
MGTOP,340 Operations Management,03,05462,"M,W,F9.10-10",TODD 130
MGTOP,340 Operations Management,04,05463,"M,W,F11.10-12",TODD 130
MGTOP,470 Business Modeling with Spreadsheets,01,05464,"TU,TH9.10-10.25",TODD 203
MGTOP,516 Time Series,01,08974,"TU,TH14.55-16.10",TODD 411
MGTOP,596 Doctoral Topics,01,07680,ARRGT,ARR ARR
MGTOP,"800 Doctoral Research, Dissertation, and/or Examination",01,05467,ARRGT,ARR ARR
MIL_SCI,101 The United States Army,01,04883,TU13.30-14.20,BRYN 305
MIL_SCI,101 The United States Army,02,04884,TU9.35-10.25,TDAD 276
MIL_SCI,101 The United States Army,03,04885,W10.10-11,TODD 430
MIL_SCI,201 Introduction to Leadership,01,04886,"M,W9.10-10",CUE 416
MIL_SCI,201 Introduction to Leadership,02,04887,"TU,TH9.35-10.25",CUE 412
MIL_SCI,301 Applied Leadership and Management,01,04888,"TU,TH13.30-14.45",SLOA 169
MIL_SCI,320 Leadership Development Assessment,01,04889,TH15-17,TODD 116
MIL_SCI,320 Leadership Development Assessment,02,16404,TH15-17,CLEV 30
MIL_SCI,396 Leader Internship,01,04890,ARRGT,ARR ARR
MIL_SCI,401 Advanced Military Leadership,01,04891,"TU,TH9.10-10.25",THOM 201
MIL_SCI,499 Special Problems,01,04892,ARRGT,ARR ARR
MIS,250 Managing Information Technology,01,05858,"TU,TH13.30-14.45",FLMA 226
MIS,250 Managing Information Technology,02,05859,"TU,TH10.35-11.50",CUE 419
MIS,250 Managing Information Technology,03,11982,"TU,TH14.55-16.10",SPRK G0010
MIS,250 Managing Information Technology,04,11977,"M,W,F9.10-10",CUE 419
MIS,250 Managing Information Technology,05,11978,"M,W,F10.10-11",CUE 319
MIS,250 Managing Information Technology,06,11979,"M,W,F11.10-12",CUE 319
MIS,250 Managing Information Technology,09,08770,ARRGT,ARR ARR
MIS,322 [M] Enterprise Business Process Analysis,03,14796,ARRGT,ARR ARR
MIS,322 [M] Enterprise Business Process Analysis,04,16376,ARRGT,ARR ARR
MIS,325 Enterprise Business Development,01,05861,"M,W,F11.10-12",TODD 203
MIS,325 Enterprise Business Development,03,11983,"M,W,F10.10-11",TODD 203
MIS,372 [M] Data Management,01,05862,"TU,TH14.55-16.10",TODD 203
MIS,420 Business Intelligence,01,05863,"M,W,F13.10-14",TODD 203
MIS,441 Global E-Commerce,01,05864,"M,W,F9.10-10",TODD 203
MIS,498 Management Information Systems Internship,01,05865,ARRGT,ARR ARR
MIS,499 Special Problems,01,05866,ARRGT,ARR ARR
MIS,596 Doctoral Topics,01,09306,ARRGT,ARR ARR
MIS,597 MIS Research Methods,01,15148,ARRGT,ARR ARR
MIS,600 Special Projects or Independent Study,01,05867,ARRGT,ARR ARR
MIS,"800 Doctoral Research, Dissertation, and/or Examination",01,05868,ARRGT,ARR ARR
MIT,530 Elementary School Social Studies Methods,02,09877,ARRGT,ARR ARR
MIT,532 Literacy Development II,01,07508,F9.10-12,EDAD 212
MIT,533 Elementary School Mathematics Methods,01,09290,W13.10-16,EDAD 212
MIT,534 Elementary School Science Methods,01,09128,W9.10-12,EDAD 308
MIT,571 Pre-internship and Seminar,01,07511,TU17.10-19,EDAD 116
MIT,571 Pre-internship and Seminar,01 Lab,07512,ARRGT,ARR ARR
MKTG,368 Marketing Research,01,06319,"M,W,F11.10-12",SPRK 335
MKTG,368 Marketing Research,02,08826,"M,W,F15.10-16",SPRK G0010
MKTG,368 Marketing Research,03,16370,"TU,TH12.05-13.20",TODD 116
MKTG,379 Professional Sales,01,11893,"TU,TH14.55-16.10",WLSH 13
MKTG,407 Consumer Behavior,01,06320,"TU,TH10.35-11.50",""
MKTG,407 Consumer Behavior,02,07840,"TU,TH14.55-16.10",TODD 120
MKTG,467 Consumer Judgment and Decision-Making,01,08977,"TU,TH10.35-11.50",CUE 203
MKTG,468 Public Policy and Marketing,01,06321,"TU,TH9.10-10.25",TODD 116
MKTG,470 Retail Management,01,11894,"M,W,F14.10-15",CUE 203
MKTG,495 [M] Marketing Management,01,06324,"TU,TH13.30-14.45",SPRK 327
MKTG,495 [M] Marketing Management,02,11892,"TU,TH12.05-13.20",SPRK 323
MKTG,498 Marketing Internship,01,06325,ARRGT,ARR ARR
MKTG,499 Special Problems,01,06326,ARRGT,ARR ARR
MKTG,600 Special Projects or Independent Study,01,06329,ARRGT,ARR ARR
MKTG,"702 Master's Special Problems, Directed Study, and/or Examination",01,06330,ARRGT,ARR ARR
MKTG,"800 Doctoral Research, Dissertation, and/or Examination",01,06331,ARRGT,ARR ARR
MPS,570 Advanced Topics in Molecular Plant Sciences,01,04917,W16.10-17,JSNH 398W
MPS,"800 Doctoral Research, Dissertation and/or Examination",01,04918,ARRGT,ARR ARR
MSE,110 Introduction to Materials Science,01,06295,"TU,TH13.30-14.20",GTZN 21
MSE,302 Electronic Materials,01,06297,"M,W,F12.10-13",TDAD 276
MSE,316 Thermodynamics and Kinetics of Materials,01,06298,"M,W,F9.10-10",TODD 120
MSE,320 [M] Materials Structure - Properties Lab,01 Lab,06300,"TU,TH7.45-10.35",ETRL 150
MSE,320 [M] Materials Structure - Properties Lab,02 Lab,08141,"TU,TH13.30-16.20",ETRL 150
MSE,402 Polymeric Materials,01,06301,"M,W,F10.10-11",HLD G0003
MSE,425 [M] Senior Thesis I,01,06307,"W,F15.10-18",SPRK 335
MSE,426 [M] Senior Thesis II,01,06308,ARRGT,ARR ARR
MSE,483 Topics in Materials Engineering,01,16032,"M,W,F14.10-15",SLOA 5
MSE,488 Professional Practice Coop/Internship I,01,08090,ARRGT,ARR ARR
MSE,499 Special Problems,01,06309,ARRGT,ARR ARR
MSE,503 Advanced Topics in Materials Engineering,01,08969,"M,W,F10.10-11",SLOA 233
MSE,505 Advanced Materials Science,01,06311,"TU,TH15-16.15",SPRK 227
MSE,508 Polymer Nanocomposites and Functionalities,01,08461,"M,W,F14.10-15",SLOA 233
MSE,600 Special Projects or Independent Study,01,06313,ARRGT,ARR ARR
MSE,"700 Master's Research, Thesis, and/or Examination",01,06314,ARRGT,ARR ARR
MSE,701 Master's Independent Capstone Project and /or Examination,01,13141,ARRGT,ARR ARR
MSE,"702 Master's Special Problems, Directed Study, and/or Examination",01,06315,ARRGT,ARR ARR
MUS,102 Piano,01,05962,"M,W,F17.10-18",KIMB 452
MUS,103 Voice,01,05963,"M,W12.10-13",KIMB 346
MUS,120 [ARTS] Class Guitar,01,05964,"M,W,F10.10-11",KIMB 115
MUS,120 [ARTS] Class Guitar,02,07664,"M,W,F11.10-12",KIMB 115
MUS,151 Music Fundamentals I,01,08050,"M,W,F8.10-9",KIMB 346
MUS,153 [ARTS] Musical Style in Composition,01,04441,"M,W,F9.10-10",KIMB 101
MUS,153 [ARTS] Musical Style in Composition,02,04442,"TU,TH14.55-16.10",KIMB 101
MUS,160 [ARTS] Survey of Music Literature,01,05965,ARRGT,ARR ARR
MUS,160 [ARTS] Survey of Music Literature,02,05966,"M,W,F10.10-11",KIMB 346
MUS,163 [ARTS] World Music,01,05967,"M,W,F13.10-14",KIMB 346
MUS,164 Introduction to Music Technology,01,05968,TU10.10-11,KIMB 346
MUS,181 Class Piano I,01,05969,"M,W,F12.10-13",KIMB 452
MUS,181 Class Piano I,02,05970,"M,W,F13.10-14",KIMB 452
MUS,182 Class Piano II,01,05971,"M,W,F10.10-11",KIMB 452
MUS,201 Organ,01,05972,TU11-11.50,KIMB 110
MUS,202 Piano,01,08894,TU11-11.50,KIMB 110
MUS,202 Piano,02,09608,TU11-11.50,KIMB 110
MUS,202 Piano,03,09609,TU11-11.50,KIMB 110
MUS,202 Piano,04,10071,TU11-11.50,KIMB 110
MUS,203 Voice,01,09610,TU11-11.50,KIMB 110
MUS,203 Voice,02,08684,TU11-11.50,KIMB 110
MUS,204 Horn,01,05973,TU11-11.50,KIMB 110
MUS,205 Trumpet,01,05974,TU11-11.50,KIMB 110
MUS,206 Trombone,01,05975,TU11-11.50,KIMB 110
MUS,207 Euphonium,01,05976,TU11-11.50,KIMB 110
MUS,208 Tuba,01,05977,TU11-11.50,KIMB 110
MUS,209 Percussion,01,05978,TU11-11.50,KIMB 110
MUS,210 Violin,01,05979,TU11-11.50,KIMB 110
MUS,211 Viola,01,05980,TU11-11.50,KIMB 110
MUS,212 Violoncello,01,05981,TU11-11.50,KIMB 110
MUS,213 Contrabass,01,09611,TU11-11.50,KIMB 110
MUS,213 Contrabass,02,08685,TU11-11.50,KIMB 110
MUS,214 Flute,01,05982,TU11-11.50,KIMB 110
MUS,215 Oboe,01,05983,TU11-11.50,KIMB 110
MUS,216 Clarinet,01,05984,TU11-11.50,KIMB 110
MUS,217 Bassoon,01,05985,TU11-11.50,KIMB 110
MUS,218 Saxophone,02,08673,TU11-11.50,KIMB 110
MUS,220 Guitar,02,08686,TU11-11.50,KIMB 110
MUS,251 Materials and Structures of Music I,01,05986,"M,W,F8.10-9",KIMB 245
MUS,252 Applied Theory I,01,05987,"TU,TH8-8.50",KIMB 245
MUS,252 Applied Theory I,02,05988,"TU,TH8-8.50",KIMB 452
MUS,256 Seminar in Composition,01,05990,F11.10-12,KIMB 101
MUS,258 Introduction to Jazz Improvisation,01,15516,"TU,TH13.10-14",KIMB 115
MUS,262 [ARTS] Rock Music: History and Social Analysis,01,05991,"M,W,F11.10-12",KIMB 110
MUS,262 [ARTS] Rock Music: History and Social Analysis,02,05992,"M,W,F10.10-11",KIMB 110
MUS,262 [ARTS] Rock Music: History and Social Analysis,03,05993,ARRGT,ARR ARR
MUS,262 [ARTS] Rock Music: History and Social Analysis,04,07654,ARRGT,ARR ARR
MUS,265 [HUM] Native Music of North America,01,05994,"M,W,F14.10-15",KIMB 346
MUS,265 [HUM] Native Music of North America,02,07665,ARRGT,ARR ARR
MUS,266 [ARTS] Film Music,01,08572,"M,W,F14.10-15",KIMB 245
MUS,266 [ARTS] Film Music,02,14928,ARRGT,ARR ARR
MUS,281 Class Piano III,01,05996,"M,W,F11.10-12",KIMB 452
MUS,282 Class Piano IV,01,09432,ARRGT,ARR ARR
MUS,301 Organ,01,05997,TU11-11.50,KIMB 110
MUS,302 Piano,01,09613,TU11-11.50,KIMB 110
MUS,302 Piano,02,08687,TU11-11.50,KIMB 110
MUS,302 Piano,03,09612,TU11-11.50,KIMB 110
MUS,303 Voice,01,09614,TU11-11.50,KIMB 110
MUS,303 Voice,02,08688,TU11-11.50,KIMB 110
MUS,304 Horn,01,05998,TU11-11.50,KIMB 110
MUS,305 Trumpet,01,05999,TU11-11.50,KIMB 110
MUS,306 Trombone,01,06000,TU11-11.50,KIMB 110
MUS,307 Euphonium,01,06001,TU11-11.50,KIMB 110
MUS,308 Tuba,01,06002,TU11-11.50,KIMB 110
MUS,309 Percussion,01,06003,TU11-11.50,KIMB 110
MUS,310 Violin,01,06004,TU11-11.50,KIMB 110
MUS,311 Viola,01,06005,TU11-11.50,KIMB 110
MUS,312 Violoncello,01,06006,TU11-11.50,KIMB 110
MUS,313 Contrabass,01,09616,TU11-11.50,KIMB 110
MUS,313 Contrabass,02,08690,TU11-11.50,KIMB 110
MUS,314 Flute,01,06007,TU11-11.50,KIMB 110
MUS,315 Oboe,01,06008,TU11-11.50,KIMB 110
MUS,316 Clarinet,01,06009,TU11-11.50,KIMB 110
MUS,317 Bassoon,01,06010,TU11-11.50,KIMB 110
MUS,318 Saxophone,01,08674,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,01,06011,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,02,09627,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,03,09628,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,04,09629,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,05,09630,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,06,09631,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,07,09632,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,09,09634,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,10,09635,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,11,09636,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,12,09637,TU11-11.50,KIMB 110
MUS,319 Secondary Performance Study,13,10079,TU11-11.50,KIMB 110
MUS,320 Guitar,01,08672,TU11-11.50,ARR ARR
MUS,351 Materials and Structures of Music III,01,06012,"M,W,F9.10-10",KIMB 245
MUS,352 Applied Theory III,01,06013,"TU,TH9-9.50",KIMB 245
MUS,352 Applied Theory III,02,06014,"TU,TH9-9.50",KIMB 346
MUS,360 [HUM] [M] History of Music: 1650 - 1850,01,06015,"M,W,F10.10-11",KIMB 245
MUS,362 [DIVR] History of Jazz,01,06016,ARRGT,ARR ARR
MUS,362 [DIVR] History of Jazz,03,06018,"M,W,F12.10-13",""
MUS,362 [DIVR] History of Jazz,04,06019,"M,W,F11.10-12",""
MUS,363 [DIVR] Women in Music,01,06020,"M,W,F15.10-16",KIMB 346
MUS,363 [DIVR] Women in Music,02,08659,ARRGT,ARR ARR
MUS,364 Audio Engineering I,01,09089,SA9.30-12,KIMB 452
MUS,401 Organ,01,06022,TU11-11.50,KIMB 110
MUS,402 Piano,01,09617,TU11-11.50,KIMB 110
MUS,402 Piano,02,08691,TU11-11.50,KIMB 110
MUS,403 Voice,02,08692,TU11-11.50,KIMB 110
MUS,403 Voice,03,16056,TU11-11.50,ARR ARR
MUS,404 Horn,01,06023,TU11-11.50,KIMB 110
MUS,405 Trumpet,01,06024,TU11-11.50,KIMB 110
MUS,406 Trombone,01,06025,TU11-11.50,KIMB 110
MUS,407 Euphonium,01,06026,TU11-11.50,KIMB 110
MUS,408 Tuba,01,06027,TU11-11.50,KIMB 110
MUS,409 Percussion,01,06028,TU11-11.50,KIMB 110
MUS,410 Violin,01,06029,TU11-11.50,KIMB 110
MUS,411 Viola,01,06030,TU11-11.50,KIMB 110
MUS,412 Violoncello,01,06031,TU11-11.50,KIMB 110
MUS,413 Contrabass,01,08679,TU11-11.50,KIMB 110
MUS,413 Contrabass,02,09845,TU11-11.50,KIMB 110
MUS,414 Flute,01,06032,TU11-11.50,KIMB 110
MUS,415 Oboe,01,06033,TU11-11.50,KIMB 110
MUS,416 Clarinet,01,06034,TU11-11.50,KIMB 110
MUS,417 Bassoon,01,06035,TU11-11.50,KIMB 110
MUS,418 Saxophone,01,08675,TU11-11.50,KIMB 110
MUS,420 Guitar,01,08676,TU11-11.50,KIMB 110
MUS,428 [ARTS] Opera Workshop,01,09843,"M,W15.10-17",KIMB 115
MUS,431 [ARTS] Concert Choir,01,06036,"M,TU,W,TH14.10-15",KIMB B0042
MUS,432 [ARTS] University Singers,01,15957,"M,W,F13.10-14",KIMB B0042
MUS,434 [ARTS] Symphony Orchestra,01,06040,"TU,TH15.10-17",KIMB B0048
MUS,435 Chamber Ensembles,01,06042,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,02,09638,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,03,09639,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,04,09640,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,05,09641,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,06,09642,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,07,09643,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,08,09644,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,09,09645,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,10,09646,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,11,09647,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,12,10061,ARRGT,ARR ARR
MUS,435 Chamber Ensembles,13,15422,ARRGT,ARR ARR
MUS,436 [ARTS] Symphonic Band,01,06044,"M,W,F14.10-15",KIMB B0048
MUS,437 [ARTS] Symphonic Wind Ensemble,01,06045,"M,W15.10-17",KIMB B0048
MUS,438 [ARTS] Jazz-Lab Band,01,06047,"M,TU,W,TH12.10-13",KIMB B0048
MUS,438 [ARTS] Jazz-Lab Band,02,06049,"M,W,F13.10-14",KIMB B0048
MUS,440 Jazz Combos,01,06051,ARRGT,ARR ARR
MUS,441 Accompanying,01,06053,"M,W,F13.10-14",KIMB 348
MUS,444 Marching Band/Varsity Band,01,06055,"M,TU,W,TH17.15-18.05",KIMB 110
MUS,444 Marching Band/Varsity Band,02,08953,"TU,TH17-19.50",ARR ARR
MUS,455 Seminar in Instrumentation,01,06056,"TU,TH13.10-14",ARR ARR
MUS,456 Seminar in Advanced Composition,01,06057,F11.10-12,KIMB 346
MUS,459 Seminar in Advanced Jazz Composition,01,06058,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,01,09083,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,02,09650,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,03,09651,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,04,09652,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,05,09653,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,06,09654,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,07,09655,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,08,09656,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,09,09657,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,10,09658,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,11,09659,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,12,09660,ARRGT,ARR ARR
MUS,465 Seminar in Major Performance Literature,13,15423,ARRGT,ARR ARR
MUS,482 Instrumental Conducting,01,06060,"M,W,F11.10-12",KIMB B0048
MUS,484 Woodwind Techniques I,01,09090,"TU,TH8.10-9",KIMB B0048
MUS,486 String Techniques I,01,09091,"TU,TH10-10.50",KIMB B0048
MUS,488 Choral Methods and Materials I,01,09082,"M,W8.10-9",ARR ARR
MUS,491 Voice Pedagogy,01,06061,"M,W,F11.10-12",KIMB 245
MUS,491 Voice Pedagogy,01 Lab,06063,ARRGT,ARR ARR
MUS,496 Topics in Music,01,06065,TU17-18.15,ARR ARR
MUS,496 Topics in Music,02,16061,ARRGT,ARR ARR
MUS,497 Directed Student Teaching in Music,01,06066,ARRGT,ARR ARR
MUS,499 Special Problems,01,06068,ARRGT,ARR ARR
MUS,499 Special Problems,02,09661,ARRGT,ARR ARR
MUS,499 Special Problems,03,15424,ARRGT,ARR ARR
MUS,501 Organ,01,06069,TU11-11.50,KIMB 110
MUS,502 Piano,01,08680,TU11-11.50,CUE 202
MUS,502 Piano,02,09619,TU11-11.50,ARR ARR
MUS,503 Voice,01,08681,TU11-11.50,KIMB 101
MUS,503 Voice,02,16057,TU11-11.50,ARR ARR
MUS,504 Horn,01,06070,TU11-11.50,KIMB 110
MUS,505 Trumpet,01,06071,TU11-11.50,KIMB 110
MUS,506 Trombone,01,06072,TU11-11.50,KIMB 110
MUS,507 Euphonium,01,06073,TU11-11.50,KIMB 110
MUS,508 Tuba,01,06074,TU11-11.50,KIMB 110
MUS,509 Percussion,01,06075,TU11-11.50,KIMB 110
MUS,510 Violin,01,06076,TU11-11.50,KIMB 110
MUS,511 Viola,01,06077,TU11-11.50,KIMB 110
MUS,512 Violoncello,01,06078,TU11-11.50,KIMB 110
MUS,514 Flute,01,06080,TU11-11.50,KIMB 110
MUS,515 Oboe,01,06081,TU11-11.50,KIMB 110
MUS,516 Clarinet,01,06082,TU11-11.50,KIMB 110
MUS,517 Bassoon,01,06083,TU11-11.50,KIMB 110
MUS,522 Graduate Recital,01,06085,ARRGT,ARR ARR
MUS,528 [ARTS] Opera Workshop,01,09844,"M,W15.10-17",KIMB 115
MUS,531 [ARTS] Concert Choir,01,06037,"M,TU,W,TH14.10-15",KIMB B0042
MUS,534 [ARTS] Symphony Orchestra,01,06041,"TU,TH15.10-17",KIMB B0048
MUS,535 Chamber Ensembles,01,06043,ARRGT,ARR ARR
MUS,535 Chamber Ensembles,02,09664,ARRGT,ARR ARR
MUS,535 Chamber Ensembles,03,09665,ARRGT,ARR ARR
MUS,535 Chamber Ensembles,04,09666,ARRGT,ARR ARR
MUS,535 Chamber Ensembles,05,09806,ARRGT,ARR ARR
MUS,535 Chamber Ensembles,06,09807,ARRGT,ARR ARR
MUS,535 Chamber Ensembles,07,09808,ARRGT,ARR ARR
MUS,535 Chamber Ensembles,08,09809,ARRGT,ARR ARR
MUS,535 Chamber Ensembles,09,09810,ARRGT,ARR ARR
