Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
E_E,492,Renewable Energy Sources,01,14835,3,"M,W,F14.10-15","",Javier Guerrero Sedeno
E_E,492,Renewable Energy Sources,01 Lab,15474,0,ARRGT,ARR ARR,Javier Guerrero Sedeno
E_E,499,Special Problems,01,11809,V,ARRGT,ARR ARR,Murari Kejariwal
E_E,526,High Voltage Overhead Transmission Lines,01,11235,3,ARRGT,ARR ARR,Robert Olsen
E_E,536,Power Systems Economics and Electricity Markets,01,11497,3,ARRGT,ARR ARR,Anurag Srivastava
E_M,460,Integrated Supply Chain Management,01,11088,3,TH17.15-19.45,"",Kay Bachman
E_M,470,"Systems Improvement: Integrating TOC, Lean, and Six Sigma",01,14722,3,W18.15-20.45,"",David Paulus
E_M,555,Enterprise Resource Management,01,14704,3,W17.15-19.45,"",William Gray
E_M,560,Integrated Supply Chain Management,01,11495,3,TH17.15-19.45,"",Kay Bachman
E_M,570,"Systems Improvement: Integrating TOC, Lean, and Six Sigma",01,14724,3,W18.15-20.45,"",David Paulus
E_M,595,Advanced Topics in Engineering Management I,01,11694,V,TU17.15-19.45,"",Kay Bachman
E_M,595,Advanced Topics in Engineering Management I,02,15636,V,ARRGT,ARR ARR,William Gray
E_M,701,Master's Independent Capstone Project and /or Examination,01,11505,V,F17.15-19.45,"",(multiple)
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,11092,3,ARRGT,ARR ARR,Golam Saroare Shakil
ECONS,101,[SSCI] Fundamentals of Microeconomics,02,11815,3,ARRGT,ARR ARR,Katelin Swanson
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,11093,3,ARRGT,ARR ARR,Joseph Patten
ECONS,102,[SSCI] Fundamentals of Macroeconomics,02,11666,3,ARRGT,ARR ARR,Grishma Manandhar
ECONS,301,Intermediate Microeconomic Theory with Calculus,01,11492,4,ARRGT,ARR ARR,Mohammad Rahman
ECONS,305,Intermediate Microeconomics without Calculus,01,11293,3,ARRGT,ARR ARR,Samantha Johnson
ECONS,311,[M] Introductory Econometrics,01,11662,3,ARRGT,ARR ARR,""
ECONS,320,Money and Banking,01,11094,3,ARRGT,ARR ARR,Christopher Ambrose
ECONS,321,Economics of Sports in America,01,11772,3,ARRGT,ARR ARR,""
ECONS,326,Aspects of Sustainable Development,01,11773,3,ARRGT,ARR ARR,Yin Zhang
ECONS,327,International Trade and Finance,01,11095,3,ARRGT,ARR ARR,Dindu Lama
ECONS,335,[QUAN] Business Finance Economics,01,11493,3,ARRGT,ARR ARR,Wenjun Wu
ECONS,352,Business Management Economics,01,11489,3,ARRGT,ARR ARR,Jikhan Jeong
ECONS,425,Industrial Organization,01,11673,3,ARRGT,ARR ARR,Qi Zhang
ECONS,451,Advanced Food Economics and Marketing,01,11788,3,ARRGT,ARR ARR,Bin Zhao
ECONS,497,Economics Internship,01,11721,V,ARRGT,ARR ARR,Eric Jessup
ECONS,499,Special Problems,01,11842,V,ARRGT,ARR ARR,Mark Gibson
