Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
PHIL,201,[QUAN] Introduction to Formal Logic,01,13132,3,"TU,TH10.35-11.50",TFLO 244,Ryan Learn
PHIL,201,[QUAN] Introduction to Formal Logic,"","","","","",""
PHYSICS,"","","","","","","",""
PHYSICS,101,[PSCI] General Physics,"","","","","",""
PHYSICS,101,[PSCI] General Physics,01,01361,4,"M,W,F14.10-15",WEB ARR,Cigdem Capan
PHYSICS,101,[PSCI] General Physics,"","","","","",""
PHYSICS,101,[PSCI] General Physics,01 Lab,01362,0,TU14.40-17.30,WEB ARR,Cigdem Capan
PHYSICS,101,[PSCI] General Physics,"","","","","",""
PHYSICS,101,[PSCI] General Physics,02 Lab,02118,0,TH14.15-17.05,WEB ARR,Cigdem Capan
PHYSICS,101,[PSCI] General Physics,"","","","","",""
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,"","","","","",""
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,01,01363,4,"M,W,F11.10-12",WEB ARR,Cigdem Capan
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,"","","","","",""
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,01 Lab,01364,0,TU8-10.50,WEB ARR,Cigdem Capan
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,"","","","","",""
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,02 Lab,01365,0,TH8-10.50,WEB ARR,Cigdem Capan
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,"","","","","",""
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,03 Lab,01534,0,TH11.20-14.10,WEB ARR,Cigdem Capan
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,"","","","","",""
PL_P,"","","","","","","",""
PL_P,300,Diseases of Fruit Crops,"","","","","",""
PL_P,300,Diseases of Fruit Crops,01,02090,2,"TU,TH9.10-10",WEB ARR,Naidu Rayapati
PL_P,300,Diseases of Fruit Crops,"","","","","",""
POL_S,"","","","","","","",""
POL_S,101,[SSCI] American National Government,"","","","","",""
POL_S,101,[SSCI] American National Government,01,01422,3,"M,W,F10.10-11",TFLO 131,""
POL_S,101,[SSCI] American National Government,02,13133,3,"TU,TH10.35-11.50",TFLO 252,""
PSYCH,"","","","","","","",""
PSYCH,105,[SSCI] Introductory Psychology,"","","","","",""
PSYCH,105,[SSCI] Introductory Psychology,01,02041,3,"TU,TH12.05-13.20",WEB ARR,Sarah Tragesser
PSYCH,105,[SSCI] Introductory Psychology,"","","","","",""
PSYCH,210,Psychology as a Science,"","","","","",""
PSYCH,210,Psychology as a Science,01,01525,3,"M,W,F11.10-12",WEB ARR,Allison Matthews
PSYCH,210,Psychology as a Science,"","","","","",""
PSYCH,311,[QUAN] Statistics in Psychology,"","","","","",""
PSYCH,311,[QUAN] Statistics in Psychology,01,01423,4,"M,W,F9.10-10",WEB ARR,Janet Peters
PSYCH,311,[QUAN] Statistics in Psychology,"","","",W12.10-13,WEB ARR,""
PSYCH,311,[QUAN] Statistics in Psychology,"","","","","",""
PSYCH,312,[M] Research Methods in Psychology,"","","","","",""
PSYCH,312,[M] Research Methods in Psychology,01,01424,4,"M,W,F10.10-11",WEB ARR,Janet Peters
PSYCH,312,[M] Research Methods in Psychology,"","","","","",""
PSYCH,312,[M] Research Methods in Psychology,01 Lab,01425,0,"M,W,F11.10-12",WEB ARR,Janet Peters
PSYCH,312,[M] Research Methods in Psychology,"","","","","",""
PSYCH,350,Social Psychology,"","","","","",""
PSYCH,350,Social Psychology,02,02042,3,TU14.55-16.10,WEB ARR,Sarah Tragesser
PSYCH,350,Social Psychology,"","","","","",""
PSYCH,361,Developmental Psychology,"","","","","",""
PSYCH,361,Developmental Psychology,01,01366,3,"TU,TH13.30-14.45",TCIC 216,Paul Strand
PSYCH,361,Developmental Psychology,"","","","","",""
PSYCH,372,[BSCI] Biological Basis of Behavior,"","","","","",""
PSYCH,372,[BSCI] Biological Basis of Behavior,01,01369,3,"M,W,F14.10-15",WEB ARR,Allison Matthews
PSYCH,372,[BSCI] Biological Basis of Behavior,"","","","","",""
PSYCH,401,[CAPS] [M] Historical Development of Psychology,"","","","","",""
PSYCH,401,[CAPS] [M] Historical Development of Psychology,02,13134,3,"TU,TH10.35-11.50",WEB ARR,Allison Matthews
PSYCH,401,[CAPS] [M] Historical Development of Psychology,"","","","","",""
PSYCH,403,Multicultural Psychology,"","","","","",""
PSYCH,403,Multicultural Psychology,01,12777,3,"M,W,F9.10-10",WEB ARR,Stephanie Bauman
PSYCH,403,Multicultural Psychology,"","","","","",""
PSYCH,405,Instructional Practicum Training,"","","","","",""
PSYCH,405,Instructional Practicum Training,01,02358,1,ARRGT,ARR ARR,Janet Peters
PSYCH,405,Instructional Practicum Training,"","","","","",""
PSYCH,440,[M] Clinical/Community Psychology,"","","","","",""
PSYCH,440,[M] Clinical/Community Psychology,01,01370,3,"M,W,F10.10-11",WEB ARR,Stephanie Bauman
PSYCH,440,[M] Clinical/Community Psychology,"","","","","",""
PSYCH,464,Behavior Disorders of Children and Adolescents,"","","","","",""
PSYCH,464,Behavior Disorders of Children and Adolescents,01,01426,3,"TU,TH9.10-10.25",TCIC 210,Paul Strand
PSYCH,464,Behavior Disorders of Children and Adolescents,"","","","","",""
PSYCH,497,Instructional Practicum,"","","","","",""
PSYCH,497,Instructional Practicum,01,01367,V,ARRGT,ARR ARR,(multiple)
PSYCH,498,Research Participation,"","","","","",""
PSYCH,498,Research Participation,01,01473,V,ARRGT,ARR ARR,(multiple)
PSYCH,499,Special Problems,"","","","","",""
PSYCH,499,Special Problems,01,01474,V,ARRGT,ARR ARR,(multiple)
SCIENCE,"","","","","","","",""
SCIENCE,101,[PSCI] Integrated Science: Origins in the Natural World,"","","","","",""
SCIENCE,101,[PSCI] Integrated Science: Origins in the Natural World,01,01475,4,M18-20.50,TFLO 231,Geoff Schramm
SCIENCE,101,[PSCI] Integrated Science: Origins in the Natural World,01 Lab,02117,0,W18-20.50,TEST 113,Geoff Schramm
SOC,"","","","","","","",""
SOC,101,[SSCI] Introduction to Sociology,"","","","","",""
SOC,101,[SSCI] Introduction to Sociology,01,01492,3,"TU,TH13.30-14.45",TCIC 217,""
SOC,350,Social Psychology,"","","","","",""
SOC,350,Social Psychology,01,02067,3,TU14.55-16.10,WEB ARR,Sarah Tragesser
SOC,350,Social Psychology,"","","","","",""
SOE,"","","","","","","",""
SOE,101,[PSCI] Introduction to Geology,"","","","","",""
SOE,101,[PSCI] Introduction to Geology,01,01484,4,"TU,TH12.05-13.20",WEB ARR,Jodi Rosso
SOE,101,[PSCI] Introduction to Geology,"","","","","",""
SOE,101,[PSCI] Introduction to Geology,01 Lab,01485,0,TU15.10-18,TEST 113,Jodi Rosso
SOE,101,[PSCI] Introduction to Geology,02 Lab,01486,0,W14.40-17.30,TEST 113,Jodi Rosso
SOE,101,[PSCI] Introduction to Geology,03 Lab,01487,0,TH9-11.50,TEST 113,Jodi Rosso
SOE,210,[PSCI] Earth's History and Evolution,"","","","","",""
SOE,210,[PSCI] Earth's History and Evolution,02,13051,4,"TU,TH10.35-11.50",WEB ARR,Stephen Reidel
SOE,210,[PSCI] Earth's History and Evolution,"","","","","",""
SOE,210,[PSCI] Earth's History and Evolution,02 Lab,13052,0,W11.20-14.10,WEB ARR,Stephen Reidel
SOE,210,[PSCI] Earth's History and Evolution,"","","","","",""
SOE,412,[M] Global Biogeochemistry,"","","","","",""
SOE,412,[M] Global Biogeochemistry,01,11955,3,"TU,TH12.05-13.20",WEB ARR,Sarah Roley
SOE,412,[M] Global Biogeochemistry,"","","","","",""
SOE,445,Hazardous Waste Management,"","","","","",""
SOE,445,Hazardous Waste Management,01,01458,3,"TU,TH16.20-17.35",WEB ARR,Raymond Swenson
SOE,445,Hazardous Waste Management,"","","","","",""
SOE,460,Biotechnology and the Environment,"","","","","",""
SOE,460,Biotechnology and the Environment,01,02237,3,"M,W16.15-17.30",WEB ARR,Allan Felsot
SOE,460,Biotechnology and the Environment,"","","","","",""
SOE,475,Groundwater,"","","","","",""
SOE,475,Groundwater,01,12078,3,"M,W12.10-13",WEB ARR,Md Hossain
SOE,475,Groundwater,"","","","","",""
SOE,475,Groundwater,01 Lab,12923,0,W8-10.50,TEST 111,Md Hossain
SOE,476,Biology and Ecology of Pacific Salmon,"","","","","",""
SOE,476,Biology and Ecology of Pacific Salmon,01,02293,3,"TU,TH16.25-17.40",WEB ARR,Jenifer Mcintyre
SOE,476,Biology and Ecology of Pacific Salmon,"","","","","",""
SOE,495,Undergraduate Internship,"","","","","",""
SOE,495,Undergraduate Internship,01,01460,V,ARRGT,ARR ARR,(multiple)
SOE,499,Special Problems,"","","","","",""
SOE,499,Special Problems,01,01461,V,ARRGT,ARR ARR,(multiple)
SOE,512,[M] Global Biogeochemistry,"","","","","",""
SOE,512,[M] Global Biogeochemistry,01,11956,3,"TU,TH12.05-13.20",WEB ARR,Sarah Roley
SOE,512,[M] Global Biogeochemistry,"","","","","",""
SOE,526,Ecology of the Columbia River,"","","","","",""
SOE,526,Ecology of the Columbia River,01,13456,3,W12-14.50,WEB ARR,Stephen Bollens
SOE,526,Ecology of the Columbia River,"","","","","",""
SOE,540,Agroecology,"","","","","",""
SOE,540,Agroecology,01,15436,3,W11.10-13.40,TFLO 260,Marcia Ostrom
SOE,540,Agroecology,"","","","","",""
SOE,545,Hazardous Waste Management,"","","","","",""
SOE,545,Hazardous Waste Management,01,01459,3,"TU,TH16.20-17.35",WEB ARR,Raymond Swenson
SOE,545,Hazardous Waste Management,"","","","","",""
SOE,576,Biology and Ecology of Pacific Salmon,"","","","","",""
SOE,576,Biology and Ecology of Pacific Salmon,01,02294,3,"TU,TH16.25-17.40",WEB ARR,Jenifer Mcintyre
SOE,576,Biology and Ecology of Pacific Salmon,"","","","","",""
SOE,600,Special Projects or Independent Study,"","","","","",""
SOE,600,Special Projects or Independent Study,01,01579,V,ARRGT,ARR ARR,Allan Felsot
SOE,700,"Master's Research, Thesis, and/or Examination","","","","","",""
SOE,700,"Master's Research, Thesis, and/or Examination",01,01391,V,ARRGT,ARR ARR,(multiple)
SOE,702,"Master's Special Problems, Directed Study, and/or Examination","","","","","",""
SOE,702,"Master's Special Problems, Directed Study, and/or Examination",01,01392,V,ARRGT,ARR ARR,(multiple)
SOE,800,"Doctoral Research, Dissertation, and/or Examination","","","","","",""
SOE,800,"Doctoral Research, Dissertation, and/or Examination",01,01393,V,ARRGT,ARR ARR,(multiple)
SOIL_SCI,"","","","","","","",""
SOIL_SCI,201,[BSCI] Soil: A Living System,"","","","","",""
SOIL_SCI,201,[BSCI] Soil: A Living System,01,01650,3,ARRGT,ARR ARR,Gabriel Lahue
SOIL_SCI,201,[BSCI] Soil: A Living System,"","","","","",""
SOIL_SCI,201,[BSCI] Soil: A Living System,"","","","","",""
SOIL_SCI,368,Introduction to Geographic Information Systems,"","","","","",""
SOIL_SCI,368,Introduction to Geographic Information Systems,01,01651,3,ARRGT,ARR ARR,Leah Brueggeman
SOIL_SCI,368,Introduction to Geographic Information Systems,"","","","","",""
SOIL_SCI,368,Introduction to Geographic Information Systems,"","","","","",""
SOIL_SCI,368,Introduction to Geographic Information Systems,01 Lab,01652,0,ARRGT,ARR ARR,Leah Brueggeman
SOIL_SCI,368,Introduction to Geographic Information Systems,"","","","","",""
SOIL_SCI,495,Research Experience,"","","","","",""
SOIL_SCI,495,Research Experience,01,01434,V,ARRGT,ARR ARR,Amit Dhingra
SOIL_SCI,502,Advanced Topics in Soils,"","","","","",""
SOIL_SCI,502,Advanced Topics in Soils,01,15650,2,"TU,TH11.10-12",TFLO 260,Deirdre Griffin
SOIL_SCI,502,Advanced Topics in Soils,"","","","","",""
SOIL_SCI,502,Advanced Topics in Soils,"","","","","",""
SPANISH,"","","","","","","",""
SPANISH,101,First Semester,"","","","","",""
SPANISH,101,First Semester,01,01476,4,"M,W,F12.10-13",WEB ARR,Jose Arellano Serratos
SPANISH,101,First Semester,"","","","","",""
SPANISH,308,Intermediate Grammar and Writing,"","","","","",""
SPANISH,308,Intermediate Grammar and Writing,01,13135,3,"TU,TH13.30-14.45",WEB ARR,Jose Arellano Serratos
SPANISH,308,Intermediate Grammar and Writing,"","","","","",""
SPANISH,321,[DIVR] Latin American Cultures,"","","","","",""
SPANISH,321,[DIVR] Latin American Cultures,01,13136,3,"M,W,F9.10-10",WEB ARR,Jose Arellano Serratos
SPANISH,321,[DIVR] Latin American Cultures,"","","","","",""
SPEC_ED,"","","","","","","",""
SPEC_ED,301,Education of Exceptional Children,"","","","","",""
SPEC_ED,301,Education of Exceptional Children,01,01581,3,ARRGT,ARR ARR,Lauren Bruno
SPEC_ED,301,Education of Exceptional Children,"","","","","",""
SPEC_ED,301,Education of Exceptional Children,"","","","","",""
SPEC_ED,401,Teaching Students with Disabilities,"","","","","",""
SPEC_ED,401,Teaching Students with Disabilities,01,01254,3,W17.15-20,WEB ARR,Yun-Ju Hsiao
SPEC_ED,401,Teaching Students with Disabilities,"","","","","",""
SPEC_ED,404,Professional Skills in Special Education,"","","","","",""
SPEC_ED,404,Professional Skills in Special Education,01,01256,3,M17.15-20,WEB ARR,Sara Petersen
SPEC_ED,404,Professional Skills in Special Education,"","","","","",""
SPEC_ED,409,Early Childhood Special Education,"","","","","",""
SPEC_ED,409,Early Childhood Special Education,01,01582,3,ARRGT,ARR ARR,Amira Albagshi
SPEC_ED,409,Early Childhood Special Education,"","","","","",""
SPEC_ED,409,Early Childhood Special Education,"","","","","",""
SPEC_ED,420,Teaching in Inclusive Classrooms,"","","","","",""
SPEC_ED,420,Teaching in Inclusive Classrooms,01,01258,V,M13.10-16,WEB ARR,Yun-Ju Hsiao
SPEC_ED,420,Teaching in Inclusive Classrooms,"","","","","",""
SPEC_ED,421,Inclusion Strategies for Special Education Teachers,"","","","","",""
SPEC_ED,421,Inclusion Strategies for Special Education Teachers,01,01583,3,ARRGT,ARR ARR,Michael Dunn
SPEC_ED,421,Inclusion Strategies for Special Education Teachers,"","","","","",""
SPEC_ED,421,Inclusion Strategies for Special Education Teachers,"","","","","",""
SPEC_ED,490,Practicum in Special Education,"","","","","",""
SPEC_ED,490,Practicum in Special Education,01,01427,V,ARRGT,ARR ARR,Yun-Ju Hsiao
SPEC_ED,501,Teaching Students with Disabilities,"","","","","",""
SPEC_ED,501,Teaching Students with Disabilities,01,01255,3,W17.15-20,WEB ARR,Yun-Ju Hsiao
SPEC_ED,501,Teaching Students with Disabilities,"","","","","",""
SPEC_ED,504,Professional Skills in Special Education,"","","","","",""
SPEC_ED,504,Professional Skills in Special Education,01,01257,3,M17.15-20,WEB ARR,Sara Petersen
SPEC_ED,504,Professional Skills in Special Education,"","","","","",""
SPEC_ED,509,Early Childhood Special Education,"","","","","",""
SPEC_ED,509,Early Childhood Special Education,01,01610,3,ARRGT,ARR ARR,Amira Albagshi
SPEC_ED,509,Early Childhood Special Education,"","","","","",""
SPEC_ED,509,Early Childhood Special Education,"","","","","",""
SPEC_ED,520,Teaching in Inclusive Classrooms,"","","","","",""
SPEC_ED,520,Teaching in Inclusive Classrooms,01,01259,V,M13.10-16,WEB ARR,Yun-Ju Hsiao
SPEC_ED,520,Teaching in Inclusive Classrooms,"","","","","",""
SPEC_ED,521,Inclusion Strategies for Special Education Teachers,"","","","","",""
SPEC_ED,521,Inclusion Strategies for Special Education Teachers,01,01517,3,ARRGT,ARR ARR,Michael Dunn
SPEC_ED,521,Inclusion Strategies for Special Education Teachers,"","","","","",""
SPEC_ED,521,Inclusion Strategies for Special Education Teachers,"","","","","",""
SPEC_ED,590,Practicum in Special Education,"","","","","",""
SPEC_ED,590,Practicum in Special Education,01,01742,V,ARRGT,ARR ARR,Yun-Ju Hsiao
STAT,"","","","","","","",""
STAT,212,[QUAN] Introduction to Statistical Methods,"","","","","",""
STAT,212,[QUAN] Introduction to Statistical Methods,01,01531,4,"M,W,F13.10-14",TCIC 216,Ryan Learn
STAT,212,[QUAN] Introduction to Statistical Methods,01 Lab,01532,0,M15.10-17,TCIC 101R,Ryan Learn
STAT,212,[QUAN] Introduction to Statistical Methods,02 Lab,01533,0,W15.10-17,TCIC 101R,Ryan Learn
STAT,212,[QUAN] Introduction to Statistical Methods,04 Lab,02145,0,F15.10-17,TCIC 101R,Ryan Learn
STAT,360,Probability and Statistics,"","","","","",""
STAT,360,Probability and Statistics,01,01690,3,ARRGT,ARR ARR,Swarnita Chakraborty
STAT,360,Probability and Statistics,"","","","","",""
STAT,360,Probability and Statistics,"","","","","",""
STAT,370,Introductory Statistics for Engineers,"","","","","",""
STAT,370,Introductory Statistics for Engineers,01,01371,3,"TU,TH16.20-17.35",TEST 207,Ryan Learn
STAT,412,Statistical Methods in Research I,"","","","","",""
STAT,412,Statistical Methods in Research I,01,01386,3,"TU,TH13.30-14.45",TEST 207,Ryan Learn
STAT,423,Statistical Methods for Engineers and Scientists,"","","","","",""
STAT,423,Statistical Methods for Engineers and Scientists,01,02336,3,"W,F10.35-11.50",WEB ARR,Francis Mcgrade
STAT,423,Statistical Methods for Engineers and Scientists,"","","","","",""
STAT,523,Statistical Methods for Engineers and Scientists,"","","","","",""
STAT,523,Statistical Methods for Engineers and Scientists,01,02337,3,"W,F10.35-11.50",WEB ARR,Francis Mcgrade
STAT,523,Statistical Methods for Engineers and Scientists,"","","","","",""
TCH_LRN,"","","","","","","",""
TCH_LRN,301,Learning and Development,"","","","","",""
TCH_LRN,301,Learning and Development,01,01261,3,W13.10-15.55,WEB ARR,Maria Moscatelli
TCH_LRN,301,Learning and Development,"","","","","",""
TCH_LRN,310,[M] Classroom Management,"","","","","",""
TCH_LRN,310,[M] Classroom Management,01,01262,2,TH13.30-15.10,WEB ARR,John Mancinelli
TCH_LRN,310,[M] Classroom Management,"","","","","",""
TCH_LRN,321,Early Literacy,"","","","","",""
TCH_LRN,321,Early Literacy,01,01263,3,TU13.30-16.15,TFLO 138,Marsha Belgard
TCH_LRN,333,Introduction to English as a Second Language (ESL),"","","","","",""
TCH_LRN,333,Introduction to English as a Second Language (ESL),01,01264,3,M9.10-11.55,WEB ARR,Yuliya Ardasheva
TCH_LRN,333,Introduction to English as a Second Language (ESL),"","","","","",""
TCH_LRN,333,Introduction to English as a Second Language (ESL),02,01543,3,W17.15-20,WEB ARR,Eric Johnson
TCH_LRN,333,Introduction to English as a Second Language (ESL),"","","","","",""
TCH_LRN,352,Teaching Elementary Mathematics,"","","","","",""
TCH_LRN,352,Teaching Elementary Mathematics,01,01412,3,M17.45-20.30,TEST 224,Margarita Magana
TCH_LRN,371,Teaching Elementary Science,"","","","","",""
TCH_LRN,371,Teaching Elementary Science,01,01413,3,TH17.15-20,WEB ARR,Jonah Firestone
TCH_LRN,371,Teaching Elementary Science,"","","","","",""
TCH_LRN,385,Teaching Elementary Social Studies,"","","","","",""
TCH_LRN,385,Teaching Elementary Social Studies,01,01414,3,ARRGT,ARR ARR,James Lehmann
TCH_LRN,385,Teaching Elementary Social Studies,"","","","","",""
TCH_LRN,390,Integrating Fine Arts into K-8 Curriculum,"","","","","",""
TCH_LRN,390,Integrating Fine Arts into K-8 Curriculum,01,01265,3,TU9.10-11.55,TFLO 138,Yichien Cooper
TCH_LRN,402,Instructional Practicum I,"","","","","",""
TCH_LRN,402,Instructional Practicum I,01,01488,V,F10.10-12.10,TFLO 138,Marsha Belgard
TCH_LRN,402,Instructional Practicum I,"","","",F10.10-11.10,TFLO 138,""
TCH_LRN,402,Instructional Practicum I,"","","",F10.10-11.10,TFLO 138,""
TCH_LRN,402,Instructional Practicum I,02,01568,V,ARRGT,ARR ARR,Judith Morrison
TCH_LRN,405,Instructional Practicum II,"","","","","",""
TCH_LRN,405,Instructional Practicum II,01,01507,V,ARRGT,ARR ARR,Judith Morrison
TCH_LRN,409,Fundamentals of Curriculum and Assessment for Teaching English Language Learners,"","","","","",""
TCH_LRN,409,Fundamentals of Curriculum and Assessment for Teaching English Language Learners,01,01266,3,TU17.15-20,WEB ARR,Angela Johnson
TCH_LRN,409,Fundamentals of Curriculum and Assessment for Teaching English Language Learners,"","","","","",""
TCH_LRN,410,Theoretical Foundations of Bilingual/ESL Education,"","","","","",""
TCH_LRN,410,Theoretical Foundations of Bilingual/ESL Education,01,01229,3,TU17.45-20.30,WEB ARR,Eric Johnson
TCH_LRN,410,Theoretical Foundations of Bilingual/ESL Education,"","","","","",""
TCH_LRN,414,Methods and Materials for Bilingual/ESL Education,"","","","","",""
TCH_LRN,414,Methods and Materials for Bilingual/ESL Education,01,01415,3,TH17.15-20,WEB ARR,Yuliya Ardasheva
TCH_LRN,414,Methods and Materials for Bilingual/ESL Education,"","","","","",""
TCH_LRN,415,Student Teaching,"","","","","",""
TCH_LRN,415,Student Teaching,01,01267,V,ARRGT,ARR ARR,Maria Moscatelli
TCH_LRN,415,Student Teaching,03,02268,V,ARRGT,ARR ARR,Judith Morrison
TCH_LRN,415,Student Teaching,"","","","","",""
TCH_LRN,415,Student Teaching,01 Lab,01268,0,ARRGT,ARR ARR,Maria Moscatelli
TCH_LRN,415,Student Teaching,03 Lab,02269,0,ARRGT,ARR ARR,Judith Morrison
TCH_LRN,430,Methods of Teaching Secondary Science I,"","","","","",""
TCH_LRN,430,Methods of Teaching Secondary Science I,01,15737,3,TH17.15-20,WEB ARR,Jonah Firestone
TCH_LRN,430,Methods of Teaching Secondary Science I,"","","","","",""
TCH_LRN,433,Middle Level Mathematics Methods,"","","","","",""
TCH_LRN,433,Middle Level Mathematics Methods,01,01585,3,M16.45-19.30,TFLO 260,Tara Heikila
TCH_LRN,433,Middle Level Mathematics Methods,"","","","","",""
TCH_LRN,434,Conceptualization of Proportional Thinking,"","","","","",""
TCH_LRN,434,Conceptualization of Proportional Thinking,01,01269,3,TH16.15-19,TFLO 260,Kristin Lesseig
TCH_LRN,434,Conceptualization of Proportional Thinking,"","","","","",""
TCH_LRN,483,Integrating Health and Fitness into K-8 Curriculum,"","","","","",""
TCH_LRN,483,Integrating Health and Fitness into K-8 Curriculum,01,01417,3,W16.15-19,TFLO 131,Paul Sinclair
TCH_LRN,490,[CAPS] Advanced Practicum for Elementary Teachers,"","","","","",""
TCH_LRN,490,[CAPS] Advanced Practicum for Elementary Teachers,01,01418,3,M16.10-17.40,TFLO 131,Chad Foltz
TCH_LRN,490,[CAPS] Advanced Practicum for Elementary Teachers,02,01660,3,M16.10-17.40,WEB ARR,John Mancinelli
TCH_LRN,490,[CAPS] Advanced Practicum for Elementary Teachers,"","","","","",""
TCH_LRN,497,Topics in In-Service Education,"","","","","",""
TCH_LRN,497,Topics in In-Service Education,02,02201,1,ARRGT,ARR ARR,Angela Johnson
TCH_LRN,497,Topics in In-Service Education,"","","","","",""
TCH_LRN,497,Topics in In-Service Education,"","","","","",""
TCH_LRN,499,Special Problems,"","","","","",""
TCH_LRN,499,Special Problems,02,02207,V,ARRGT,ARR ARR,(multiple)
TCH_LRN,510,Theoretical Foundations of Bilingual/ESL Education,"","","","","",""
TCH_LRN,510,Theoretical Foundations of Bilingual/ESL Education,01,01230,3,TU17.45-20.30,WEB ARR,Eric Johnson
TCH_LRN,510,Theoretical Foundations of Bilingual/ESL Education,"","","","","",""
TCH_LRN,512,Language and Cultural Factors in Mathematics,"","","","","",""
TCH_LRN,512,Language and Cultural Factors in Mathematics,01,02021,3,TH16.20-19.05,TFLO 101A,Molly Kelton
TCH_LRN,512,Language and Cultural Factors in Mathematics,"","","","","",""
TCH_LRN,514,Methods and Materials for Bilingual/ESL Education,"","","","","",""
TCH_LRN,514,Methods and Materials for Bilingual/ESL Education,01,01416,3,TH17.15-20,WEB ARR,Yuliya Ardasheva
TCH_LRN,514,Methods and Materials for Bilingual/ESL Education,"","","","","",""
TCH_LRN,533,Middle Level Mathematics Methods,"","","","","",""
TCH_LRN,533,Middle Level Mathematics Methods,01,01669,3,M16.45-19.30,TFLO 260,Tara Heikila
TCH_LRN,533,Middle Level Mathematics Methods,"","","","","",""
TCH_LRN,534,Conceptualization of Proportional Thinking,"","","","","",""
TCH_LRN,534,Conceptualization of Proportional Thinking,01,01670,3,TH16.15-19,TFLO 260,Kristin Lesseig
TCH_LRN,534,Conceptualization of Proportional Thinking,"","","","","",""
TCH_LRN,544,Teaching Children's and Young Adult Literature,"","","","","",""
TCH_LRN,544,Teaching Children's and Young Adult Literature,02,02271,3,W17.15-20,WEB ARR,Sarah Newcomer
TCH_LRN,544,Teaching Children's and Young Adult Literature,"","","","","",""
TCH_LRN,584,Research in Teaching Mathematics and Science,"","","","","",""
TCH_LRN,584,Research in Teaching Mathematics and Science,01,02024,3,W17.45-20.30,TFLO 224,David Slavit
TCH_LRN,584,Research in Teaching Mathematics and Science,"","","","","",""
TCH_LRN,590,Internship,"","","","","",""
TCH_LRN,590,Internship,01,01511,V,ARRGT,ARR ARR,(multiple)
TCH_LRN,600,Special Projects or Independent Study,"","","","","",""
TCH_LRN,600,Special Projects or Independent Study,01,01270,V,ARRGT,ARR ARR,(multiple)
TCH_LRN,702,"Master's Special Problems, Directed Study, and/or Examination","","","","","",""
TCH_LRN,702,"Master's Special Problems, Directed Study, and/or Examination",01,01271,V,ARRGT,ARR ARR,(multiple)
TCH_LRN,800,"Doctoral Research, Dissertation, and/or Examination","","","","","",""
TCH_LRN,800,"Doctoral Research, Dissertation, and/or Examination",01,01272,V,ARRGT,ARR ARR,(multiple)
UNIV,"","","","","","","",""
UNIV,250,Success in College and Beyond,"","","","","",""
UNIV,250,Success in College and Beyond,01,13154,1,"M,W13.10-14",WEB ARR,Karina Aispuro
UNIV,250,Success in College and Beyond,"","","","","",""
UNIV,300,Accessing Information for Research,"","","","","",""
UNIV,300,Accessing Information for Research,01,01407,1,F10.10-11,TCIC 101R,Harvey Gover
UNIV,300,Accessing Information for Research,"","","","","",""
VIT_ENOL,"","","","","","","",""
VIT_ENOL,113,Introduction to Vines and Wines,"","","","","",""
VIT_ENOL,113,Introduction to Vines and Wines,01,01260,3,"TU,TH12.05-13.20",WEB ARR,James Harbertson
VIT_ENOL,113,Introduction to Vines and Wines,"","","","","",""
VIT_ENOL,313,Viticulture,"","","","","",""
VIT_ENOL,313,Viticulture,01,01244,3,"TU,TH14.55-16.10",WEB ARR,Bhaskar Bondada
VIT_ENOL,313,Viticulture,"","","","","",""
VIT_ENOL,399,Professional Work Experience,"","","","","",""
VIT_ENOL,399,Professional Work Experience,01,01246,V,ARRGT,ARR ARR,Adelaide Snider
VIT_ENOL,409,Seminar in Viticulture and Enology,"","","","","",""
VIT_ENOL,409,Seminar in Viticulture and Enology,01,01248,1,W15.10-16,WEB ARR,Bhaskar Bondada
VIT_ENOL,409,Seminar in Viticulture and Enology,"","","","","",""
VIT_ENOL,435,Chemistry and Biochemistry of Fruit and Wine,"","","","","",""
VIT_ENOL,435,Chemistry and Biochemistry of Fruit and Wine,01,02062,3,"M,W,F9.10-10",WEB ARR,James Harbertson
VIT_ENOL,435,Chemistry and Biochemistry of Fruit and Wine,"","","","","",""
VIT_ENOL,465,Wine Microbiology and Processing,"","","","","",""
VIT_ENOL,465,Wine Microbiology and Processing,01,01228,3,"M,W,F12.10-13",TFLO 256,Charles Edwards
VIT_ENOL,465,Wine Microbiology and Processing,"","","","","",""
VIT_ENOL,496,Internship in a Winery,"","","","","",""
VIT_ENOL,496,Internship in a Winery,01,01411,2,ARRGT,ARR ARR,Charles Edwards
WOMEN_ST,"","","","","","","",""
WOMEN_ST,101,"[DIVR] Introduction to Women's, Gender, and Sexuality Studies","","","","","",""
WOMEN_ST,101,"[DIVR] Introduction to Women's, Gender, and Sexuality Studies",01,02277,3,"M,W,F12.10-13",WEB ARR,Jaime Hough
