Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
CS,360,Systems Programming,03 Lab,12145,0,F14.55-17.25,WEB ARR,Ben Mccamish
CS,402,[M] Social and Professional Issues in Computer Science,01,12085,3,"M,W,F9.10-10",WEB ARR,Ben Mccamish
CS,421,Software Design Project II,01,12126,3,M16.20-18,WEB ARR,Mandana Bozorgi
CS,421,Software Design Project II,01 Lab,12127,0,W16.20-18.50,WEB ARR,Mandana Bozorgi
CS,421,Software Design Project II,02 Lab,12229,0,W16.20-18.50,WEB ARR,Mandana Bozorgi
CS,427,Cryptography and Network Security,01,12086,3,"TU,TH13.30-14.45",WEB ARR,""
CS,440,Artificial Intelligence,01,12184,3,"M,W10.35-11.50",WEB ARR,Scott Wallace
CS,455,Introduction to Computer Networks,01,14706,3,"M,W14.55-16.10",WEB ARR,Anna Wisniewska
CS,458,Mobile Application Development,01,12088,3,"TU,TH12.05-13.20",WEB ARR,Paul Bonamy
CS,460,Operating Systems,01,12089,3,"M,W,F13.30-14.20",WEB ARR,Xuechen Zhang
CS,466,Embedded Systems,01,12091,3,TU17.45-19.40,WEB ARR,D Lowe
CS,466,Embedded Systems,01 Lab,12093,0,TH17.45-20.15,WEB ARR,D Lowe
CS,483,Topics in Computer Science,01,12435,V,"M,W14.55-16.10",WEB ARR,Shamim Begum
CS,527,Cryptography and Network Security,01,12087,3,"TU,TH13.30-14.45",WEB ARR,""
CS,558,Wireless Sensor Networks,01,14707,3,"M,W13.30-14.45",WEB ARR,Anna Wisniewska
CS,566,Embedded Systems,01,12092,3,TU17.45-19.40,WEB ARR,D Lowe
CS,566,Embedded Systems,01 Lab,12094,0,TH17.45-20.15,WEB ARR,D Lowe
CS,700,"Master's Research, Thesis, and/or Examination",01,12090,V,ARRGT,ARR ARR,""
DATA,115,Introduction to Data Analytics,02,11941,3,"M,W,F11.10-12",WEB ARR,Daryl Deford
DATA,424,[CAPS] [M] Data Analytics Capstone,02,15298,3,M16.10-17,WEB ARR,""
DTC,101,[ARTS] Introduction to Digital Technology & Culture,01,11742,3,"M,W,F10.35-11.25",WEB ARR,Michael Rabby
DTC,101,[ARTS] Introduction to Digital Technology & Culture,02,11743,3,"M,W13.30-14.45",WEB ARR,Michael Rabby
DTC,101,[ARTS] Introduction to Digital Technology & Culture,03,11796,3,"TU,TH14.55-16.10",WEB ARR,Edward Mcdonald
DTC,101,[ARTS] Introduction to Digital Technology & Culture,04,12278,3,TU17.45-20.30,WEB ARR,Edward Mcdonald
DTC,201,[ARTS] Tools and Methods for Digital Technology,01,11754,3,"TU,TH9.10-10.25",WEB ARR,Brenda Grell
DTC,201,[ARTS] Tools and Methods for Digital Technology,02,11763,3,"TU,TH16.20-17.35",WEB ARR,Brenda Grell
DTC,201,[ARTS] Tools and Methods for Digital Technology,03,11777,3,W17.45-20.30,WEB ARR,David Alonzo
DTC,209,Introduction to Data Visualization,01,14789,3,F14.10-17,WEB ARR,Richard Snyder
DTC,330,Social Media Case Studies,01,12572,3,"M,W12.05-13.20",WEB ARR,Michael Rabby
DTC,335,3D Digital Animation,01,14819,3,ARRGT,ARR ARR,Suzanne Anderson
DTC,335,3D Digital Animation,01 Lab,14820,0,ARRGT,ARR ARR,""
DTC,336,Multimedia Design,01,11689,3,"M,W12.05-13.20",WEB ARR,Christopher Dreger
DTC,336,Multimedia Design,02,11824,3,M17.45-20.30,WEB ARR,Christopher Dreger
